ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Audio_Files
Ende-egg-2,,Ende,egg,kəp,kəp,,,,,,,,6878291461dd74ccfa941c30f7cb149f
Kawam-egg-1,,Kawam,egg,kop,kop,,,,,,,,defd3cd854b43537ab17c19433936f47
Kawam-egg-2,,Kawam,egg,kɔp,kɔp,,,,,,,,defd3cd854b43537ab17c19433936f47
Kawam-egg-3,,Kawam,egg,qɔp,qɔp,,,,,,,,
Taeme-egg-1,,Taeme,egg,kəp,kəp,,,,,,,,8e673a291b3a6a081397f8d59a222f80
Taeme-egg-2,,Taeme,egg,kəppɘ,kəppɘ,,,,,,,,8e673a291b3a6a081397f8d59a222f80
Taeme-egg-3,,Taeme,egg,kəp,kəp,,,,,,,,f87776e4236a84b68a4e8bdcb3a5110e
Agob-eight-1,,Agob,eight,maʈa,maʈa,,,,,,,,bbde649f973dcc7be017d3de995f4397
Agob-eight-2,,Agob,eight,maʈ͡ʂa,maʈ͡ʂa,,,,,,,,bbde649f973dcc7be017d3de995f4397
Em-eight-1,,Em,eight,komɽebi komɽebi komɽebi komɽebi,komɽebi komɽebi komɽebi komɽebi,,,,,,,,f2fdcdd5a5cd50bf809cff5bcf13dffd
Em-eight-2,,Em,eight,komɽejbikomɽejbikomɽejbikomɽejbi,komɽejbikomɽejbikomɽejbikomɽejbi,,,,,,,,f2fdcdd5a5cd50bf809cff5bcf13dffd
Ende-eight-1,,Ende,eight,ejt,ejt,,,,,,,,26a2bcffde3cadbb013b26a8052bcb4d
Ende-eight-2,,Ende,eight,ejt,ejt,,,,,,,,26a2bcffde3cadbb013b26a8052bcb4d
Taeme-eight-1,,Taeme,eight,maʈa,maʈa,,,,,,,,280552f1798666ebef4e754ffc5d2a6f
Taeme-eight-2,,Taeme,eight,mɑʈə,mɑʈə,,,,,,,,280552f1798666ebef4e754ffc5d2a6f
Taeme-eighteen-1,,Taeme,eighteen,ɖamɪna tope,ɖamɪna tope,,,,,,,,ddba33fc7f0d1de95efa3cbd9f79096b
Taeme-eighteen-2,,Taeme,eighteen,ɖamənətope,ɖamənətope,,,,,,,,ddba33fc7f0d1de95efa3cbd9f79096b
Agob-elbow-1,,Agob,elbow,ʈeŋ kum,ʈeŋ kum,,,,,,,,c7b9959ef43e2a6e29fd9caae1c3ce48
Agob-elbow-2,,Agob,elbow,ʈɛŋkum,ʈɛŋkum,,,,,,,,c7b9959ef43e2a6e29fd9caae1c3ce48
Em-elbow-1,,Em,elbow,ʈaŋ kukum,ʈaŋ kukum,,,,,,,,d9bb8d7d4ed294fc5f511bf637f0ee75
Em-elbow-2,,Em,elbow,ʈaŋkukum,ʈaŋkukum,,,,,,,,d9bb8d7d4ed294fc5f511bf637f0ee75
Ende-elbow-1,,Ende,elbow,ʈaŋ kum,ʈaŋ kum,,,,,,,,048de756b541c6f1ff275902bc2a55cc
Ende-elbow-2,,Ende,elbow,ʈ͡ʂaŋkum,ʈ͡ʂaŋkum,,,,,,,,048de756b541c6f1ff275902bc2a55cc
Idi-elbow-1,,Idi,elbow,ʈɐŋkʷɘmb,ʈɐŋkʷɘmb,,,,,,,,
Idi-elbow-2,,Idi,elbow,thenɡɡkwmb,thenɡɡkwmb,,,,,,,,
Kawam-elbow-1,,Kawam,elbow,ʈaŋ kukum,ʈaŋ kukum,,,,,,,,ef42ce13a7cb4b4ece477f881f029a6b
Kawam-elbow-2,,Kawam,elbow,ʈ͡ʂaŋkukum,ʈ͡ʂaŋkukum,,,,,,,,ef42ce13a7cb4b4ece477f881f029a6b
Kawam-elbow-3,,Kawam,elbow,t͡ʃaŋkukum,t͡ʃaŋkukum,,,,,,,,
Taeme-elbow-1,,Taeme,elbow,ʈæŋ kʷɪm,ʈæŋ kʷɪm,,,,,,,,07b0b11ae79150ea8c830870f736efbd
Taeme-elbow-2,,Taeme,elbow,ʈæŋkʷɪm,ʈæŋkʷɪm,,,,,,,,07b0b11ae79150ea8c830870f736efbd
Taeme-elbow-3,,Taeme,elbow,ʈæŋ kʷɪm,ʈæŋ kʷɪm,,,,,,,,fd437c784adbd1f47a7358c7fb7b4974
Taeme-elbow-4,,Taeme,elbow,ʈəŋkʷɘm,ʈəŋkʷɘm,,,,,,,,fd437c784adbd1f47a7358c7fb7b4974
Agob-enter-1,,Agob,enter,zen,zen,,,,,,,,7fbb61383f778e265086690927181e4b
Agob-enter-2,,Agob,enter,zen,zen,,,,,,,,7fbb61383f778e265086690927181e4b
Em-enter-1,,Em,enter,azen,azen,,,,,,,,a9fed64f98b72b21b5f34fb98f9560f8
Em-enter-2,,Em,enter,ad͡ʑɛn,ad͡ʑɛn,,,,,,,,a9fed64f98b72b21b5f34fb98f9560f8
Ende-enter-1,,Ende,enter,zan,zan,,,,,,,,6c438ca905423079206ebea5343d248a
Ende-enter-2,,Ende,enter,zan,zan,,,,,,,,6c438ca905423079206ebea5343d248a
Kawam-enter-1,,Kawam,enter,d͡ʒæn,d͡ʒæn,,,,,,,,f062d5630e38afc623491e5851c7cdad
Kawam-enter-2,,Kawam,enter,d͡ʒæn,d͡ʒæn,,,,,,,,f062d5630e38afc623491e5851c7cdad
Kawam-enter-3,,Kawam,enter,d͡ʒan,d͡ʒan,,,,,,,,
Taeme-enter-1,,Taeme,enter,azen,azen,,,,,,,,739438ebbb84a0bba6c196038ccbf539
Taeme-enter-2,,Taeme,enter,azen,azen,,,,,,,,739438ebbb84a0bba6c196038ccbf539
Agob-exchange-auntie-1,,Agob,exchange-auntie,erŋezaɡjai,erŋezaɡjai,,,,,,,,d259661ce84cd9667e1b2ff82b3e9f1c
Agob-exchange-auntie-2,,Agob,exchange-auntie,erŋezaɡijaj,erŋezaɡijaj,,,,,,,,d259661ce84cd9667e1b2ff82b3e9f1c
Em-exchange-auntie-1,,Em,exchange-auntie,eraŋazamoɡ,eraŋazamoɡ,,,,,,,,0afc59b04ea6fa4e904c127a01fa872e
Em-exchange-auntie-2,,Em,exchange-auntie,erəŋad͡ʑamoɡ,erəŋad͡ʑamoɡ,,,,,,,,0afc59b04ea6fa4e904c127a01fa872e
Ende-exchange-auntie-1,,Ende,exchange-auntie,erŋazməɡ,erŋazməɡ,,,,,,,,74ac4cb7f7721053d025ed25e699b5a0
Ende-exchange-auntie-2,,Ende,exchange-auntie,erŋɑzməɡə,erŋɑzməɡə,,,,,,,,74ac4cb7f7721053d025ed25e699b5a0
Kawam-exchange-auntie-1,,Kawam,exchange-auntie,erŋad͡ʒamoɡ,erŋad͡ʒamoɡ,,,,,,,,54b5f92d55695cc3d04cee1a7bc6ae08
Kawam-exchange-auntie-2,,Kawam,exchange-auntie,erŋad͡ʒɐmoɡ,erŋad͡ʒɐmoɡ,,,,,,,,54b5f92d55695cc3d04cee1a7bc6ae08
Kawam-exchange-auntie-3,,Kawam,exchange-auntie,erŋad͡ʒamoɡ,erŋad͡ʒamoɡ,,,,,,,,
Taeme-exchange-auntie-1,,Taeme,exchange-auntie,eraŋazməle,eraŋazməle,,,,,,,,6faf925e2f0c18e37fda994b9a6a29a4
Taeme-exchange-auntie-2,,Taeme,exchange-auntie,erəŋɑzəməle,erəŋɑzəməle,,,,,,,,6faf925e2f0c18e37fda994b9a6a29a4
Agob-exchange-cousin-1,,Agob,exchange-cousin,erŋezaɡ,erŋezaɡ,,,,,,,,f87adf72d5243cd73aef08e7768a884f
Agob-exchange-cousin-2,,Agob,exchange-cousin,erŋezaɡ,erŋezaɡ,,,,,,,,f87adf72d5243cd73aef08e7768a884f
Em-exchange-cousin-1,,Em,exchange-cousin,eraŋazaɡ,eraŋazaɡ,,,,,,,,8795314fcc8ebb98833cf128676c04c1
Em-exchange-cousin-2,,Em,exchange-cousin,erəŋad͡ʑaɡ,erəŋad͡ʑaɡ,,,,,,,,8795314fcc8ebb98833cf128676c04c1
Ende-exchange-cousin-1,,Ende,exchange-cousin,erŋazəɡ,erŋazəɡ,,,,,,,,05e8406fdd3710dd249a6aceab4cf7f9
Ende-exchange-cousin-2,,Ende,exchange-cousin,erŋɑzəɡə,erŋɑzəɡə,,,,,,,,05e8406fdd3710dd249a6aceab4cf7f9
Kawam-exchange-cousin-1,,Kawam,exchange-cousin,erŋad͡ʒəɡ,erŋad͡ʒəɡ,,,,,,,,9db9b58aa4bc6d46099574436dd3dcac
Kawam-exchange-cousin-2,,Kawam,exchange-cousin,erŋad͡ʒɐɡ,erŋad͡ʒɐɡ,,,,,,,,9db9b58aa4bc6d46099574436dd3dcac
Kawam-exchange-cousin-3,,Kawam,exchange-cousin,erŋad͡ʒaɡ,erŋad͡ʒaɡ,,,,,,,,
Kawam-exchange-cousin-4,,Kawam,exchange-cousin,erŋad͡ʒaɡ,erŋad͡ʒaɡ,,,,,,,,
Taeme-exchange-cousin-1,,Taeme,exchange-cousin,jeraŋazəɡ,jeraŋazəɡ,,,,,,,,bb832d9276dafc987b4b330947a27573
Taeme-exchange-cousin-2,,Taeme,exchange-cousin,erəŋazəɡ,erəŋazəɡ,,,,,,,,d48df4aac97917d65fbcc782c6ffbb86
Agob-exchange-man-1,,Agob,exchange-man,eraŋ,eraŋ,,,,,,,,0bdba80db7740f39863fcdf40fd714e7
Agob-exchange-man-2,,Agob,exchange-man,eraŋ,eraŋ,,,,,,,,0bdba80db7740f39863fcdf40fd714e7
Em-exchange-man-1,,Em,exchange-man,eraŋ,eraŋ,,,,,,,,17da240cf813eed19d46d059dad0a077
Em-exchange-man-2,,Em,exchange-man,eraŋ,eraŋ,,,,,,,,17da240cf813eed19d46d059dad0a077
Ende-exchange-man-1,,Ende,exchange-man,eraŋ,eraŋ,,,,,,,,cd6d2b6b60fc7d1b19df80430e03ffcf
Ende-exchange-man-2,,Ende,exchange-man,eraŋ,eraŋ,,,,,,,,cd6d2b6b60fc7d1b19df80430e03ffcf
Idi-exchange-man-1,,Idi,exchange-man,jeraŋ,jeraŋ,,,,,,,,
Idi-exchange-man-2,,Idi,exchange-man,jeraŋ,jeraŋ,,,,,,,,
Idi-exchange-man-3,,Idi,exchange-man,jeraŋ,jeraŋ,,,,,,,,
Kawam-exchange-man-1,,Kawam,exchange-man,eraŋ,eraŋ,,,,,,,,c4c8fb6b7a28db190eb92c62f2e6ffa2
Kawam-exchange-man-2,,Kawam,exchange-man,eraŋ,eraŋ,,,,,,,,c4c8fb6b7a28db190eb92c62f2e6ffa2
Taeme-exchange-man-1,,Taeme,exchange-man,jeraŋ,jeraŋ,,,,,,,,c6d21847efc436dc5581c5deffb0a4e7
Taeme-exchange-man-2,,Taeme,exchange-man,jɛrɐŋ,jɛrɐŋ,,,,,,,,c6d21847efc436dc5581c5deffb0a4e7
Taeme-exchange-man-3,,Taeme,exchange-man,jeraŋ,jeraŋ,,,,,,,,59f946faebb8fe7e7bb09943aef317d4
Taeme-exchange-man-4,,Taeme,exchange-man,eraŋ,eraŋ,,,,,,,,59f946faebb8fe7e7bb09943aef317d4
Kawam-exchange-sibling-1,,Kawam,exchange-sibling,eraŋ,eraŋ,,,,,,,,
Agob-exchange-uncle-1,,Agob,exchange-uncle,erŋezamda,erŋezamda,,,,,,,,62567d997c92eb6e3bca18fa66cd4900
Agob-exchange-uncle-2,,Agob,exchange-uncle,erŋezɐmda,erŋezɐmda,,,,,,,,62567d997c92eb6e3bca18fa66cd4900
Em-exchange-uncle-1,,Em,exchange-uncle,eraŋazada,eraŋazada,,,,,,,,ddf9d26f7280eec87dadcb07a84c8d79
Em-exchange-uncle-2,,Em,exchange-uncle,erəŋad͡ʑada,erəŋad͡ʑada,,,,,,,,ddf9d26f7280eec87dadcb07a84c8d79
Ende-exchange-uncle-1,,Ende,exchange-uncle,erŋazənda,erŋazənda,,,,,,,,b093b37030a358d935b1e37dc6427be5
Ende-exchange-uncle-2,,Ende,exchange-uncle,erŋɑzəndə,erŋɑzəndə,,,,,,,,b093b37030a358d935b1e37dc6427be5
Kawam-exchange-uncle-1,,Kawam,exchange-uncle,erŋad͡ʒənda,erŋad͡ʒənda,,,,,,,,044b1970a4b4f3a4d654a996bee07428
Kawam-exchange-uncle-2,,Kawam,exchange-uncle,erŋad͡ʒəndɐ,erŋad͡ʒəndɐ,,,,,,,,044b1970a4b4f3a4d654a996bee07428
Kawam-exchange-uncle-3,,Kawam,exchange-uncle,erŋad͡ʒanda,erŋad͡ʒanda,,,,,,,,
Taeme-exchange-uncle-1,,Taeme,exchange-uncle,eraŋazməndi,eraŋazməndi,,,,,,,,d48df4aac97917d65fbcc782c6ffbb86
Taeme-exchange-uncle-2,,Taeme,exchange-uncle,erəŋɐzəməndɪ,erəŋɐzəməndɪ,,,,,,,,d48df4aac97917d65fbcc782c6ffbb86
Agob-exit-vi-1,,Agob,exit-vi,ɡezen,ɡezen,,,,,,,,4423551aca9c774ddfd17873de9780f3
Agob-exit-vi-2,,Agob,exit-vi,ɡɛzɛn,ɡɛzɛn,,,,,,,,4423551aca9c774ddfd17873de9780f3
Em-exit-vi-1,,Em,exit-vi,aɡezən,aɡezən,,,,,,,,5dffbebf880a7182a86d8c398557c87d
Em-exit-vi-2,,Em,exit-vi,aɡɛd͡ʒən,aɡɛd͡ʒən,,,,,,,,5dffbebf880a7182a86d8c398557c87d
Ende-exit-vi-1,,Ende,exit-vi,ɡazən,ɡazən,,,,,,,,fb5b2f3c62d938c56ec0b1d4d009dfb5
Ende-exit-vi-2,,Ende,exit-vi,ɡɑzen,ɡɑzen,,,,,,,,fb5b2f3c62d938c56ec0b1d4d009dfb5
Kawam-exit-vi-1,,Kawam,exit-vi,ɡad͡ʒɪn,ɡad͡ʒɪn,,,,,,,,2cccd4d175d1dd770265100abb74a09a
Kawam-exit-vi-2,,Kawam,exit-vi,ɡad͡ʒen,ɡad͡ʒen,,,,,,,,2cccd4d175d1dd770265100abb74a09a
Kawam-exit-vi-3,,Kawam,exit-vi,ɢad͡ʒɪn,ɢad͡ʒɪn,,,,,,,,
Taeme-exit-vi-1,,Taeme,exit-vi,ɡazen,ɡazen,,,,,,,,0d77c62d49dd19b2990628161d6b43c7
Taeme-exit-vi-2,,Taeme,exit-vi,ɡazen,ɡazen,,,,,,,,0d77c62d49dd19b2990628161d6b43c7
Agob-eye-1,,Agob,eye,ikop,ikop,,,,,,,,89811c3c165f2228862b8c81e361229e
Agob-eye-2,,Agob,eye,ikəp,ikəp,,,,,,,,89811c3c165f2228862b8c81e361229e
Em-eye-1,,Em,eye,ikop,ikop,,,,,,,,5caa7b1a3dcf85974776e4c52ddf5603
Em-eye-2,,Em,eye,ikɔp,ikɔp,,,,,,,,5caa7b1a3dcf85974776e4c52ddf5603
Ende-eye-1,,Ende,eye,ikop,ikop,,,,,,,,b423ca0feffbca9133ca5521efaea149
Ende-eye-2,,Ende,eye,ikop,ikop,,,,,,,,b423ca0feffbca9133ca5521efaea149
Kawam-eye-1,,Kawam,eye,ikop,ikop,,,,,,,,2eb62abf50ca1762e181e5c68b3a1ad1
Kawam-eye-2,,Kawam,eye,ikʌp,ikʌp,,,,,,,,2eb62abf50ca1762e181e5c68b3a1ad1
Kawam-eye-3,,Kawam,eye,iqɔp,iqɔp,,,,,,,,
Taeme-eye-1,,Taeme,eye,jɪkəp,jɪkəp,,,,,,,,4e0ee702941b90248b64ddcd03b3aa24
Taeme-eye-2,,Taeme,eye,jɪkɘp,jɪkɘp,,,,,,,,4e0ee702941b90248b64ddcd03b3aa24
Taeme-eye-3,,Taeme,eye,jɪkəp,jɪkəp,,,,,,,,62de18991ebff81bd8ab0c5f84857ac9
Taeme-eye-4,,Taeme,eye,jikɘp,jikɘp,,,,,,,,62de18991ebff81bd8ab0c5f84857ac9
Taeme-face-like-1,,Taeme,face-like,jɪŋɨl,jɪŋɨl,,,,,,,,
Agob-faeces-1,,Agob,faeces,kaɽe,kaɽe,,,,,,,,e7cbc185ed9fd9c47493eb9d06287d39
Agob-faeces-2,,Agob,faeces,kaɽe,kaɽe,,,,,,,,e7cbc185ed9fd9c47493eb9d06287d39
Em-faeces-1,,Em,faeces,koɽe,koɽe,,,,,,,,91024d580b4761fdf49218481bb733bb
Em-faeces-2,,Em,faeces,koɽe,koɽe,,,,,,,,91024d580b4761fdf49218481bb733bb
Ende-faeces-1,,Ende,faeces,kəɽa,kəɽa,,,,,,,,a2340abffb4edf6d779420f0a9ff534c
Ende-faeces-2,,Ende,faeces,kəɽa,kəɽa,,,,,,,,a2340abffb4edf6d779420f0a9ff534c
Idi-faeces-1,,Idi,faeces,klæ,klæ,,,,,,,,
Idi-faeces-2,,Idi,faeces,kəlæ,kəlæ,,,,,,,,
Kawam-faeces-1,,Kawam,faeces,kəræ,kəræ,,,,,,,,d345b73aa05744435943b129e7df134a
Kawam-faeces-2,,Kawam,faeces,kərɛ,kərɛ,,,,,,,,d345b73aa05744435943b129e7df134a
Kawam-faeces-3,,Kawam,faeces,kɘræ,kɘræ,,,,,,,,
Taeme-faeces-1,,Taeme,faeces,kəlæ,kəlæ,,,,,,,,5a5f3d993939d199c8464724618aabfc
Taeme-faeces-2,,Taeme,faeces,qəlæ,qəlæ,,,,,,,,5a5f3d993939d199c8464724618aabfc
Agob-fall-v-1,,Agob,fall-v,sipun,sipun,,,,,,,,347160e37d97eab6c03729c18b597acd
Em-fall-v-1,,Em,fall-v,sipun,sipun,,,,,,,,523ad01110872af5fa4cd17740dd6f51
Ende-fall-v-1,,Ende,fall-v,səpun,səpun,,,,,,,,d2b8afd00dbccc1bd34ba0745dda6b6e
Idi-fall-v-1,,Idi,fall-v,sɪpɪl,sɪpɪl,,,,,,,,
Kawam-fall-v-1,,Kawam,fall-v,sipun,sipun,,,,,,,,9a6f7f1fd86b4f29301d5fba722168d5
Taeme-fall-v-1,,Taeme,fall-v,səpəl,səpəl,,,,,,,,cc4a5b6d40453ba3c78b2a678d638cd9
Agob-fall-vi-1,,Agob,fall-vi,sipun,sipun,,,,,,,,347160e37d97eab6c03729c18b597acd
Em-fall-vi-1,,Em,fall-vi,sipun,sipun,,,,,,,,523ad01110872af5fa4cd17740dd6f51
Ende-fall-vi-1,,Ende,fall-vi,spun,spun,,,,,,,,d2b8afd00dbccc1bd34ba0745dda6b6e
Idi-fall-vi-1,,Idi,fall-vi,sɪpɨl,sɪpɨl,,,,,,,,
Kawam-fall-vi-1,,Kawam,fall-vi,sipun,sipun,,,,,,,,9a6f7f1fd86b4f29301d5fba722168d5
Kawam-fall-vi-2,,Kawam,fall-vi,sɪpun,sɪpun,,,,,,,,
Taeme-fall-vi-1,,Taeme,fall-vi,səpəl,səpəl,,,,,,,,cc4a5b6d40453ba3c78b2a678d638cd9
Taeme-fall-vi-2,,Taeme,fall-vi,sɘppæl,sɘppæl,,,,,,,,6312c6e0ee6feb22ebf3e14cf10dc0be
Agob-far-1,,Agob,far,wæpoɽ,wæpoɽ,,,,,,,,24b8345e01e0242fa60524d553961fc9
Agob-far-2,,Agob,far,wæpoɽ,wæpoɽ,,,,,,,,24b8345e01e0242fa60524d553961fc9
Em-far-1,,Em,far,utale,utale,,,,,,,,f92c086dadd7e7cf098e85d222a0efac
Em-far-2,,Em,far,utale,utale,,,,,,,,f92c086dadd7e7cf098e85d222a0efac
Ende-far-1,,Ende,far,utale,utale,,,,,,,,e2d07d79f476a0ec897cac7a14c74ad4
Ende-far-2,,Ende,far,utale,utale,,,,,,,,e2d07d79f476a0ec897cac7a14c74ad4
Kawam-far-1,,Kawam,far,wapraj,wapraj,,,,,,,,0cf6d1a49d1567cf7e8eb91b95e7a092
Kawam-far-2,,Kawam,far,wapraj,wapraj,,,,,,,,0cf6d1a49d1567cf7e8eb91b95e7a092
Kawam-far-3,,Kawam,far,wapraj,wapraj,,,,,,,,
Taeme-far-1,,Taeme,far,jenom,jenom,,,,,,,,75ead40a0916059353ad1f21ce118172
Taeme-far-2,,Taeme,far,jenom,jenom,,,,,,,,75ead40a0916059353ad1f21ce118172
Agob-fat-n-1,,Agob,fat-n,ɡi,ɡi,,,,,,,,eb840428a5241df6e83e58b8535ab9ce
Agob-fat-n-2,,Agob,fat-n,ɡi,ɡi,,,,,,,,eb840428a5241df6e83e58b8535ab9ce
Em-fat-n-1,,Em,fat-n,ɡi,ɡi,,,,,,,,e45e53676ddab859e9c6ae2fa16c4ca0
Em-fat-n-2,,Em,fat-n,ɡi,ɡi,,,,,,,,e45e53676ddab859e9c6ae2fa16c4ca0
Ende-fat-n-1,,Ende,fat-n,ɡi,ɡi,,,,,,,,cc3dbca7f5bd18aaf8d7b3c68c04a334
Ende-fat-n-2,,Ende,fat-n,ɡi,ɡi,,,,,,,,cc3dbca7f5bd18aaf8d7b3c68c04a334
Kawam-fat-n-1,,Kawam,fat-n,ɡoj,ɡoj,,,,,,,,87fefe4dac7ddefe5bdb032375457aae
Kawam-fat-n-2,,Kawam,fat-n,ɡɔj,ɡɔj,,,,,,,,87fefe4dac7ddefe5bdb032375457aae
Kawam-fat-n-3,,Kawam,fat-n,ɡɔj,ɡɔj,,,,,,,,
Taeme-fat-n-1,,Taeme,fat-n,ɡi,ɡi,,,,,,,,f66f6b310c50bf1ce852bb1ac99469e7
Taeme-fat-n-2,,Taeme,fat-n,ɡi,ɡi,,,,,,,,f66f6b310c50bf1ce852bb1ac99469e7
Taeme-fat-n-3,,Taeme,fat-n,ɡi,ɡi,,,,,,,,bbde0995299612abc726715393b5b834
Agob-father-1,,Agob,father,baba,baba,,,,,,,,3d90ce84d8687827a4928337304307d5
Agob-father-2,,Agob,father,baba,baba,,,,,,,,3d90ce84d8687827a4928337304307d5
Em-father-1,,Em,father,baba,baba,,,,,,,,16294fcf9baeec52ae75dd34b5479adc
Em-father-2,,Em,father,baba,baba,,,,,,,,16294fcf9baeec52ae75dd34b5479adc
Ende-father-1,,Ende,father,baba,baba,,,,,,,,dc42b89a57ae1bac608d96f5025a0aca
Ende-father-2,,Ende,father,bɑbɐ,bɑbɐ,,,,,,,,dc42b89a57ae1bac608d96f5025a0aca
Kawam-father-1,,Kawam,father,je,je,,,,,,,,71e94db109a0db4554848379d09315ff
Kawam-father-2,,Kawam,father,jæ,jæ,,,,,,,,71e94db109a0db4554848379d09315ff
Kawam-father-3,,Kawam,father,jɛ,jɛ,,,,,,,,
Taeme-father-1,,Taeme,father,jaja,jaja,,,,,,,,65bb77b98f75b23d13aa1a596b6459bc
Taeme-father-2,,Taeme,father,jajə,jajə,,,,,,,,65bb77b98f75b23d13aa1a596b6459bc
Kawam-fear-vi-1,,Kawam,fear-vi,jol,jol,,,,,,,,
Agob-fear-vt-1,,Agob,fear-vt,jar,jar,,,,,,,,5bbb1b498dd09595d22a80d4134767b8
Agob-fear-vt-2,,Agob,fear-vt,jar,jar,,,,,,,,5bbb1b498dd09595d22a80d4134767b8
Em-fear-vt-1,,Em,fear-vt,lel,lel,,,,,,,,076c4f39fd9963259e6f37c55a7c8923
Em-fear-vt-2,,Em,fear-vt,lel,lel,,,,,,,,076c4f39fd9963259e6f37c55a7c8923
Ende-fear-vt-1,,Ende,fear-vt,lel,lel,,,,,,,,42f0b8ecbb6655aeaf95f857aa4353aa
Ende-fear-vt-2,,Ende,fear-vt,lel,lel,,,,,,,,42f0b8ecbb6655aeaf95f857aa4353aa
Kawam-fear-vt-1,,Kawam,fear-vt,jol,jol,,,,,,,,8f05c1e47f5a7deefcae5d7c59e483a3
Kawam-fear-vt-2,,Kawam,fear-vt,jʌl,jʌl,,,,,,,,8f05c1e47f5a7deefcae5d7c59e483a3
Taeme-fear-vt-1,,Taeme,fear-vt,dəməʎ,dəməʎ,,,,,,,,9c8d9c8adebbd6ec5299f620d3eb1674
Taeme-fear-vt-2,,Taeme,fear-vt,dəməl,dəməl,,,,,,,,9c8d9c8adebbd6ec5299f620d3eb1674
Agob-feather-1,,Agob,feather,kom,kom,,,,,,,,449033fb65ae3646a90bd60188d12823
Agob-feather-2,,Agob,feather,kom,kom,,,,,,,,449033fb65ae3646a90bd60188d12823
Em-feather-1,,Em,feather,kom,kom,,,,,,,,bc4a2ef1c961120ed9ca56b35f7eb709
Em-feather-2,,Em,feather,kom,kom,,,,,,,,bc4a2ef1c961120ed9ca56b35f7eb709
Ende-feather-1,,Ende,feather,kom,kom,,,,,,,,b1c52c116fe5ed9662b98a8b905adc24
Ende-feather-2,,Ende,feather,kom,kom,,,,,,,,b1c52c116fe5ed9662b98a8b905adc24
Kawam-feather-1,,Kawam,feather,kom,kom,,,,,,,,0751676ebe26a0bf00659ef5b1e87330
Kawam-feather-2,,Kawam,feather,kom,kom,,,,,,,,0751676ebe26a0bf00659ef5b1e87330
Kawam-feather-3,,Kawam,feather,kom,kom,,,,,,,,
Taeme-feather-1,,Taeme,feather,kʷam,kʷam,,,,,,,,10305aac0ad9dc36dace2ed47fc88c2f
Taeme-feather-2,,Taeme,feather,kʷɑm,kʷɑm,,,,,,,,10305aac0ad9dc36dace2ed47fc88c2f
Taeme-feather-3,,Taeme,feather,kʷam,kʷam,,,,,,,,82fd9ec6ab708253d8ec6e2cf8269b94
Agob-fence-1,,Agob,fence,kʷaɽ,kʷaɽ,,,,,,,,cc63368fea15082bed8a665ae31eefc1
Agob-fence-2,,Agob,fence,kʷaɽ,kʷaɽ,,,,,,,,cc63368fea15082bed8a665ae31eefc1
Em-fence-1,,Em,fence,poɽe,poɽe,,,,,,,,675d0f9e493a9e9fc0124da1887de644
Em-fence-2,,Em,fence,poɽe,poɽe,,,,,,,,675d0f9e493a9e9fc0124da1887de644
Ende-fence-1,,Ende,fence,poɽe,poɽe,,,,,,,,f2ea65a58a03a16efa0df62c8a9db074
Ende-fence-2,,Ende,fence,poɽe,poɽe,,,,,,,,f2ea65a58a03a16efa0df62c8a9db074
Kawam-fence-1,,Kawam,fence,pore,pore,,,,,,,,212f91c560e2608adcc4f627a1dbcdfb
Kawam-fence-2,,Kawam,fence,pore,pore,,,,,,,,212f91c560e2608adcc4f627a1dbcdfb
Kawam-fence-3,,Kawam,fence,pore,pore,,,,,,,,
Taeme-fence-1,,Taeme,fence,pole,pole,,,,,,,,dce191bec7f42f0da160edb443f66c64
Taeme-fence-2,,Taeme,fence,pole,pole,,,,,,,,dce191bec7f42f0da160edb443f66c64
Taeme-fence-3,,Taeme,fence,pole,pole,,,,,,,,4b2bdb310aa6334fbdd93c7f32686082
Em-few-1,,Em,few,ɖobdai,ɖobdai,,,,,,,,412739a6bcb370fac8f821287f34da83
Em-few-2,,Em,few,ɖobdɐj,ɖobdɐj,,,,,,,,412739a6bcb370fac8f821287f34da83
Ende-few-1,,Ende,few,awlidaj,awlidaj,,,,,,,,2fb4a3af4333f05c9bd83a55b7287810
Ende-few-2,,Ende,few,ɑwlidəj,ɑwlidəj,,,,,,,,2fb4a3af4333f05c9bd83a55b7287810
Kawam-few-1,,Kawam,few,ɖobdai,ɖobdai,,,,,,,,1561eb0c2762c55ab70a263ad0f1360c
Kawam-few-2,,Kawam,few,ɖobdæj,ɖobdæj,,,,,,,,1561eb0c2762c55ab70a263ad0f1360c
Kawam-few-3,,Kawam,few,d͡ʒobdaj,d͡ʒobdaj,,,,,,,,
Taeme-few-1,,Taeme,few,ewli kəp,ewli kəp,,,,,,,,d4aead88664ee76e9d5120dac5b73681
Taeme-few-2,,Taeme,few,ɛwʎɪkəp,ɛwʎɪkəp,,,,,,,,d4aead88664ee76e9d5120dac5b73681
Agob-fight-vi-1,,Agob,fight-vi,ɡɵɖɡɵɖ,ɡɵɖɡɵɖ,,,,,,,,0676ee2e686a5ccfc3ee0ca47a067eea
Agob-fight-vi-2,,Agob,fight-vi,ɡʌɖɡʌɖ,ɡʌɖɡʌɖ,,,,,,,,0676ee2e686a5ccfc3ee0ca47a067eea
